latitude,longitude,velocity,time,voltage,current
4744.23583984,1143.12231445,0.11100000,62959.00000000,16.39200020,-228.89999390
4744.23583984,1143.12231445,0.11100000,63160.00000000,16.39599991,-199.30000305
4744.23583984,1143.12231445,0.11100000,63362.00000000,16.39999962,-119.90000153
4744.23583984,1143.12231445,0.21400000,63564.00000000,16.39999962,-96.50000000
4744.23583984,1143.12231445,0.21400000,63765.00000000,16.39999962,-95.30000305
4744.23583984,1143.12231445,0.21400000,63967.00000000,16.39999962,-93.40000153
4744.23583984,1143.12231445,0.21400000,64169.00000000,16.37999916,-456.10000610
4744.23583984,1143.12231445,0.21400000,64370.00000000,16.38400078,-366.50000000
4744.23583984,1143.12231445,0.21400000,64571.00000000,16.38800049,-260.50000000
4744.23583984,1143.12231445,0.21400000,64772.00000000,16.39599991,-146.89999390
4744.23583984,1143.12231445,0.21400000,64974.00000000,16.39999962,-84.19999695
4744.23583984,1143.12231445,0.21400000,65175.00000000,16.39599991,-199.60000610
4744.23583984,1143.12231445,0.21400000,65377.00000000,16.39999962,-58.59999847
4744.23583984,1143.12231445,0.21400000,65578.00000000,16.40399933,-87.19999695
4744.23583984,1143.12231445,0.21400000,65780.00000000,16.38400078,-413.50000000
4744.23583984,1143.12231445,0.21400000,65981.00000000,16.39200020,-218.19999695
4744.23583984,1143.12231445,0.21400000,66183.00000000,16.38800049,-237.60000610
4744.23583984,1143.12231445,0.21400000,66385.00000000,16.39200020,-212.39999390
4744.23583984,1143.12243652,0.17000000,66587.00000000,16.39999962,-110.40000153
4744.23583984,1143.12243652,0.17000000,66789.00000000,16.39599991,-162.00000000
4744.23583984,1143.12243652,0.17000000,66991.00000000,16.39999962,-142.69999695
4744.23583984,1143.12243652,0.17000000,67192.00000000,16.39599991,-216.19999695
4744.23583984,1143.12243652,0.17000000,67393.00000000,16.40399933,-40.59999847
4744.23583984,1143.12243652,0.10300000,67594.00000000,16.38400078,-289.39999390
4744.23583984,1143.12243652,0.10300000,67795.00000000,16.38800049,-275.10000610
4744.23583984,1143.12243652,0.10300000,67996.00000000,16.38800049,-285.50000000
4744.23583984,1143.12243652,0.10300000,68197.00000000,16.39599991,-167.60000610
4744.23583984,1143.12243652,0.10300000,68399.00000000,16.39999962,-126.59999847
4744.23583984,1143.12243652,0.18799999,68600.00000000,16.39999962,-61.70000076
4744.23583984,1143.12243652,0.18799999,68801.00000000,16.39599991,-98.30000305
4744.23583984,1143.12243652,0.18799999,69003.00000000,16.39999962,-45.20000076
4744.23583984,1143.12243652,0.18799999,69205.00000000,16.38400078,-358.20001221
4744.23583984,1143.12243652,0.18799999,69406.00000000,16.39200020,-199.60000610
4744.23583984,1143.12243652,0.18799999,69607.00000000,16.39599991,-222.10000610
4744.23583984,1143.12243652,0.18799999,69808.00000000,16.39999962,-88.09999847
4744.23583984,1143.12243652,0.18799999,70009.00000000,16.39999962,-58.59999847
4744.23583984,1143.12243652,0.18799999,70210.00000000,16.40399933,-66.90000153
4744.23583984,1143.12243652,0.18799999,70411.00000000,16.39200020,-192.89999390
4744.23583984,1143.12243652,0.18799999,70612.00000000,16.39599991,-120.09999847
4744.23583984,1143.12243652,0.18799999,70814.00000000,16.39200020,-197.10000610
4744.23583984,1143.12243652,0.18799999,71015.00000000,16.37999916,-378.29998779
4744.23583984,1143.12243652,0.18799999,71217.00000000,16.39200020,-285.89999390
4744.23583984,1143.12243652,0.18799999,71418.00000000,16.39200020,-193.10000610
4744.23681641,1143.12365723,1.84899998,71619.00000000,16.39599991,-190.30000305
4744.23681641,1143.12365723,1.84899998,71821.00000000,16.39999962,-80.50000000
4744.23681641,1143.12365723,1.84899998,72023.00000000,16.39999962,-98.80000305
4744.23681641,1143.12365723,1.84899998,72225.00000000,16.39999962,-43.70000076
4744.23681641,1143.12365723,1.84899998,72426.00000000,16.39599991,-188.19999695
